-3.5224788916821126e-06,-1.2119342500227503e-05,0.44778743386268616
0.09109602868556976,-0.021357277408242226,0.4434000253677368
0.28992587327957153,0.011548757553100586,0.3268894553184509
0.44252514839172363,-0.24039947986602783,0.038650453090667725
-0.09110328555107117,0.02133590169250965,0.4521137773990631
-0.25524526834487915,0.1544743925333023,0.3379099369049072
-0.5302540063858032,0.09915947914123535,0.05580255389213562
0.005224491469562054,-0.011155784130096436,0.630431056022644
0.049588046967983246,0.0721684992313385,0.8480707406997681
0.07275330275297165,0.14399251341819763,0.8792216777801514
0.07323765009641647,0.1239081621170044,0.9773255586624146
-0.045613035559654236,0.08299165964126587,0.782494306564331
-0.10773542523384094,0.12349245697259903,0.5549349784851074
-0.08923657238483429,0.1915619820356369,0.3477582037448883
0.13304093480110168,0.05171865224838257,0.7733405828475952
0.18061819672584534,0.08857360482215881,0.5596933364868164
0.16910788416862488,0.17705807089805603,0.36864566802978516
